MAE,RMSE,MAPE,sMAPE,MASE,origin_id,origin_date,model,scale
17.71378680032397,18.823149197712613,0.15547163742275127,0.17001576307277375,12.390650385516778,3,2005-12-19,Granite-TTM,10
6.875411406017486,7.995166830056771,0.06249333348860671,0.05994859967811325,4.5633919264222955,4,2008-11-05,Granite-TTM,10
22.599034481956846,23.82056835867385,0.09896820338637978,0.09374737297727721,11.114516654321795,5,2011-09-20,Granite-TTM,10
9.545886472671752,12.414951776911018,0.048419031616152505,0.04877098036991635,3.755429733853898,6,2014-08-01,Granite-TTM,10
5.516318402971538,7.450461905003947,0.041143437122059374,0.042527581709123644,2.2092619525305093,7,2017-06-07,Granite-TTM,10
17.53819897364056,19.34064175143036,0.1709775256661774,0.1544392016056013,8.685778258896985,8,2020-03-25,Granite-TTM,10
11.44863571893601,13.351108200591973,0.06418300648050942,0.06629592597374505,5.243832491441165,9,2023-01-09,Granite-TTM,10
19.530917503720243,24.86494507492841,0.05346692863832504,0.051367231491051574,5.424273270890279,10,2025-10-23,Granite-TTM,10
4.342063492063493,5.174107545160703,0.04462592192109191,0.043619278802988215,1.4004449147066158,1,2000-02-29,Naive,30
6.585714285714282,7.151689777015402,0.1088855854967072,0.10222671465122633,2.357883407832676,2,2001-01-22,Naive,30
4.077777777777779,5.2063758226187655,0.08123219369567328,0.0866599809084723,1.609780212400862,3,2001-12-17,Naive,30
2.514285714285711,3.3833391977429788,0.04072415667541164,0.03931193839326482,1.0541862502365624,4,2002-11-12,Naive,30
2.765873015873014,3.39069103786908,0.04500699213842493,0.04429355033404475,1.5470948635747752,5,2003-10-08,Naive,30
9.06111111111111,11.150548068244097,0.10854357173902508,0.11751846993621007,6.196425079881296,6,2004-09-02,Naive,30
6.2150793650793625,7.538796480934627,0.06667732718465147,0.06367516515101569,4.286069063682108,7,2005-07-27,Naive,30
5.584126984126984,6.917524330072346,0.053843759677878085,0.056119816678802475,4.188948036962697,8,2006-06-19,Naive,30
8.792063492063496,9.460691440887533,0.07732852591555013,0.08090757212429642,6.9030548887841565,9,2007-05-11,Naive,30
5.38730158730158,7.720216708859013,0.037972641102799534,0.039416140033949734,3.8590265231732346,10,2008-04-04,Naive,30
7.582539682539687,9.772381718109692,0.062448301004299454,0.06519607610946772,4.997079861196299,11,2009-02-24,Naive,30
9.513492063492057,10.259310521714035,0.07208073084635236,0.06915866600189675,5.808408534677848,12,2010-01-13,Naive,30
37.02222222222221,41.81209098312295,0.1484108897162602,0.16336764738790227,20.28198615646642,13,2010-12-02,Naive,30
17.71031746031746,18.800383101466434,0.07879219576200663,0.0754082950450874,8.50605046983332,14,2011-10-24,Naive,30
19.570634920634923,23.043150516244214,0.1308863883532814,0.11969848010601529,8.64760776164386,15,2012-09-13,Naive,30
4.376984126984127,5.106628900767975,0.03874277023233573,0.0378453849552417,1.8321232114641166,16,2013-08-05,Naive,30
10.24365079365079,12.129880788223264,0.05579756724447838,0.057202290221988826,4.054720656082199,17,2014-06-25,Naive,30
7.475396825396828,8.618494786269379,0.059392630481473634,0.05715625184747279,2.747156208952496,18,2015-05-15,Naive,30
7.878571428571424,10.828473268810024,0.05818922013236469,0.06144200619373701,2.8781282617047377,19,2016-04-06,Naive,30
10.188888888888897,11.34601881089323,0.0754604544438904,0.0720289042245751,3.8934389953807447,20,2017-02-20,Naive,30
9.17301587301586,9.595811751728093,0.07636529493852687,0.07328393751493978,4.028893348902499,21,2018-01-03,Naive,30
6.094444444444447,6.909910641923317,0.0600765338741054,0.05784672940671025,2.9244798043741422,22,2018-11-14,Naive,30
11.831746031746038,15.96598566993903,0.09881117387367785,0.10694175909728763,5.83237693563807,23,2019-09-27,Naive,30
7.712698412698412,9.788902852088128,0.06448444063729268,0.06627205659331083,4.088543872184849,24,2020-08-11,Naive,30
25.09603174603174,29.501218027047038,0.1354306423458126,0.14901064871257633,14.672129165378195,25,2021-06-23,Naive,30
8.379365079365083,10.215627617481351,0.03727710433740758,0.03780542468924065,4.26681884120929,26,2022-05-04,Naive,30
9.5111111111111,11.226524006558801,0.050010877109856675,0.051637176374869614,4.241898904788418,27,2023-03-16,Naive,30
13.46349206349207,20.59718928274454,0.06218691121019387,0.06660633209686082,5.517088100979826,28,2024-01-26,Naive,30
43.12301587301587,57.57655118215875,0.11059647710764398,0.12200229155720428,15.175805714402165,29,2024-12-06,Naive,30
22.649206349206356,31.46523276595731,0.06246035537192665,0.05888547087985916,6.3043949744828325,30,2025-10-21,Naive,30
4.673562380435346,5.653986914584728,0.04819349892386635,0.046858629690564396,1.507363188310817,1,2000-02-29,RWD,30
4.713407786567393,5.100289542283467,0.07779640774076022,0.07438515966563101,1.6875414772250803,2,2001-01-22,RWD,30
5.647143374179207,6.773444519969074,0.11366632212162456,0.12321466787776796,2.229317082918226,3,2001-12-17,RWD,30
2.329941574892716,2.979455619280465,0.037340234322986256,0.0365427839704332,0.9768946934514194,4,2002-11-12,RWD,30
3.104001344294503,4.200159788000055,0.048641951872378165,0.050122383310291875,1.7362274076676913,5,2003-10-08,RWD,30
9.936295434569045,12.078625654375925,0.11926605233069722,0.12994610087821795,6.794918357901445,6,2004-09-02,RWD,30
6.019319063130136,7.2677251569512915,0.06448817783180213,0.06175502980104424,4.151068024307459,7,2005-07-27,RWD,30
5.573355048859934,6.9058897962789905,0.05373882715842763,0.05600692460028803,4.180867440439828,8,2006-06-19,RWD,30
7.970468951967332,8.649454209818826,0.07005706061871797,0.0730333527435306,6.257983090596073,9,2007-05-11,RWD,30
4.0611240370197965,6.150987534657998,0.028565818313269816,0.02942333111466436,2.9090603373117676,10,2008-04-04,RWD,30
6.723219068300506,8.778468993187076,0.05544837023693865,0.057517356252572434,4.4307664733991405,11,2009-02-24,RWD,30
11.310343312134837,12.05146379606261,0.08558263623773218,0.08158960335862443,6.905465856900733,12,2010-01-13,RWD,30
34.30482808541439,38.72770521419969,0.13752943113574076,0.15026073604678528,18.79330862831638,13,2010-12-02,RWD,30
20.955043172535024,22.240765545063397,0.0932076611185931,0.08851479216342129,10.064452837872734,14,2011-10-24,RWD,30
20.98476448994365,24.7308500467314,0.14037530065416126,0.12756741948042272,9.272464230997869,15,2012-09-13,RWD,30
4.5302419730107015,5.2614094971988425,0.04010087442512042,0.039139243016424706,1.8962740625748677,16,2013-08-05,RWD,30
9.609467452561914,11.53020082915086,0.05242170030926129,0.05357778037454229,3.8036933275783698,17,2014-06-25,RWD,30
7.75210020164418,8.94340349411798,0.061601460226655934,0.05918933226169274,2.848842770328545,18,2015-05-15,RWD,30
8.055088671733618,11.028565568824558,0.05951764602195944,0.06289909777960742,2.9426119401011697,19,2016-04-06,RWD,30
8.455121245023532,9.426488887224206,0.06261530440333737,0.060227401305405694,3.2309213619893247,20,2017-02-20,RWD,30
7.1821363941884995,7.462602099192699,0.05973432161411325,0.05785785219070927,3.154476341262796,21,2018-01-03,RWD,30
5.054176619616362,5.962686542691119,0.04992388475693855,0.04826308821305219,2.4252969383094283,22,2018-11-14,RWD,30
12.054052013856573,16.279711668948863,0.1005888215771154,0.10912686539485705,5.941961123739894,23,2019-09-27,RWD,30
6.9318049738896645,9.74371940932704,0.056688227519088696,0.05923511655228084,3.674587962951542,24,2020-08-11,RWD,30
24.567685745307895,28.91849831735265,0.1325487471463371,0.14556019807560347,14.36323727182785,25,2021-06-23,RWD,30
8.101437361046484,9.77609471692233,0.03632299118921732,0.03652788700953414,4.1252965165720195,26,2022-05-04,RWD,30
8.808577633007593,10.550948387726466,0.04630693502046661,0.04770807552307885,3.928573158034911,27,2023-03-16,RWD,30
12.461775502817856,19.30261088957026,0.05751041786409767,0.06130541624934744,5.106603325455941,28,2024-01-26,RWD,30
38.75340830360375,52.87030984690716,0.09893388649464452,0.10841610222403238,13.638058082908834,29,2024-12-06,RWD,30
27.295154335349785,37.655076767973206,0.0752729654749167,0.07014585042447727,7.597592214331266,30,2025-10-21,RWD,30
4.178037088573482,4.9212738317347435,0.04282967077407492,0.042003367072513245,1.3475415098934274,1,2000-02-29,Theta,30
5.830894458728661,6.317060398170159,0.0963547976300548,0.09113549816605916,2.0876352511804486,2,2001-01-22,Theta,30
5.048459478344774,6.179737331637686,0.10123401541931118,0.1090687185935889,1.9929752463793713,3,2001-12-17,Theta,30
2.38764230182782,2.9690776296100654,0.03808516803942409,0.037457956571663134,1.0010873747437767,4,2002-11-12,Theta,30
2.7752282836990507,3.504563315668104,0.04428576005801798,0.04451009929227406,1.5523277454597952,5,2003-10-08,Theta,30
9.670970887604572,11.79459960947228,0.11601623605744855,0.1261580639356038,6.613476627747316,6,2004-09-02,Theta,30
6.203002445452903,7.522097083107365,0.06654298306839737,0.06355694102428128,4.2777405277849825,7,2005-07-27,Theta,30
5.117425721055552,6.4111360640029265,0.049302961354220666,0.05124529063732099,3.838850815794879,8,2006-06-19,Theta,30
7.981026950116592,8.65963317259594,0.07015060441367169,0.07313411564701165,6.266272662299668,9,2007-05-11,Theta,30
4.659383680372396,6.911780451482587,0.03277601601040192,0.03390641404129484,3.3376050909382737,10,2008-04-04,Theta,30
6.906899052392675,9.002486740795497,0.05693101538301571,0.05914951177245022,4.551816093690004,11,2009-02-24,Theta,30
10.137176942744645,10.86999663543775,0.07676741432310814,0.07349779725289347,6.1891957946475085,12,2010-01-13,Theta,30
36.4449363588711,41.150527838128774,0.14610349510721585,0.16056659040640084,19.965730049025545,13,2010-12-02,Theta,30
19.039758612346485,20.20936680247091,0.08470188688136776,0.08080619818724936,9.144564915504334,14,2011-10-24,Theta,30
20.87766097319449,24.60277888148752,0.13965650021020173,0.1269748922898043,9.225138775973269,15,2012-09-13,Theta,30
5.0656466533772155,5.818045916228136,0.04484406619172315,0.04363929012817392,2.1203843892216097,16,2013-08-05,Theta,30
10.015826763746354,11.909583974470157,0.05458601891097861,0.05589747638084754,3.9645415960367347,17,2014-06-25,Theta,30
7.3502870619000245,8.471916930833679,0.05839234686532436,0.056234753436922955,2.701179243231673,18,2015-05-15,Theta,30
8.686944343900903,11.755112158845458,0.06427120241634529,0.0681403555874989,3.1734357238125344,19,2016-04-06,Theta,30
9.053564351852579,10.08612933108417,0.0670498419077923,0.06432331948674883,3.459602011474659,20,2017-02-20,Theta,30
8.525725113161545,8.917884097728852,0.07097496650213907,0.06830604811962873,3.744595853587505,21,2018-01-03,Theta,30
5.829996845379959,6.667511678521051,0.05750307246316348,0.05542320738380661,2.7975819927968604,22,2018-11-14,Theta,30
12.295077868438826,16.617664620403172,0.10252197127047863,0.11150743882088435,6.060773142810128,23,2019-09-27,Theta,30
7.36826240776196,9.719914783516305,0.0610905769437235,0.06319552668566229,3.9059564505083855,24,2020-08-11,Theta,30
25.2991188802713,29.725308173850138,0.13653889242877051,0.15034098165348345,14.790861907492314,25,2021-06-23,Theta,30
8.250353622637462,10.057480283971387,0.036769674331649835,0.037214888795107384,4.201125497013934,26,2022-05-04,Theta,30
8.562877975817377,10.317416213270757,0.04501523531156531,0.046339897515641285,3.818992574382124,27,2023-03-16,Theta,30
12.568801967105626,19.45727642088743,0.05800065576347358,0.06186855617638526,5.150460775649947,28,2024-01-26,Theta,30
41.68148593514527,56.007152235819895,0.1067525124664104,0.117495559807278,14.668504037426747,29,2024-12-06,Theta,30
24.269294723206738,33.68720722918521,0.06695253417896276,0.06284184438216012,6.75534574272571,30,2025-10-21,Theta,30
4.34202278199233,5.173996481356354,0.04462539632205242,0.0436188796457927,1.4004317844950833,1,2000-02-29,ETS,30
6.585574078830796,7.1515513749029935,0.10888328563736617,0.10222466887263722,2.357833209559582,2,2001-01-22,ETS,30
4.077748331651174,5.20634882431089,0.08123158632495643,0.08665931097435443,1.6097685879832195,3,2001-12-17,ETS,30
2.5143718189997983,3.3834421485400386,0.04072556712793925,0.039313239261668784,1.0542223521024543,4,2002-11-12,ETS,30
2.7658681045870033,3.3906869985422823,0.045006907454367646,0.044293472798257266,1.5470921164402114,5,2003-10-08,ETS,30
9.06120786260997,11.150638692311524,0.10854476788214398,0.11751983518287024,6.196491243225581,6,2004-09-02,ETS,30
6.215090068007699,7.538812310760752,0.0666774486190602,0.0636752698908735,4.2860764446803765,7,2005-07-27,ETS,30
5.584017623254593,6.917420854503476,0.05384268501695536,0.056118670161572945,4.188865999606988,8,2006-06-19,ETS,30
8.792097390635263,9.460723882606151,0.0773288269898749,0.08090789869559391,6.903081504117607,9,2007-05-11,ETS,30
3.5712147790296993,5.366632900270693,0.025215756759235958,0.025795307090932012,2.558129024131125,10,2008-04-04,ETS,30
7.582641821206795,9.772496087066013,0.0624491125672038,0.06519699491995126,4.997147173086224,11,2009-02-24,ETS,30
12.980535048298474,13.7868726743263,0.09813303804761393,0.09295620048561612,7.925191933312715,12,2010-01-13,ETS,30
37.05492749239924,41.83287575900627,0.14855400176556277,0.16352773008639687,20.299903174872078,13,2010-12-02,ETS,30
21.19876197298789,22.531435361951615,0.09429698570050211,0.08948491550667349,10.181508018941303,14,2011-10-24,ETS,30
19.57064298469768,23.043158749447873,0.1308864412343772,0.11969852534299137,8.647611324882966,15,2012-09-13,ETS,30
4.376803274445606,5.106453599146523,0.03874115401068428,0.03784385651173006,1.8320475099938656,16,2013-08-05,ETS,30
10.243607072010809,12.129831736800817,0.05579734661913414,0.0572020395756733,4.054703349846335,17,2014-06-25,ETS,30
7.7755487864800426,8.945351775567069,0.06177617720492112,0.05936235341761904,2.8574599617536394,18,2015-05-15,ETS,30
7.878429649341116,10.828339454489365,0.058188138902513134,0.06144083622463931,2.87807646820215,19,2016-04-06,ETS,30
10.188757920792916,11.345885771766529,0.07545949173399528,0.07202801975750175,3.89338894907073,20,2017-02-20,ETS,30
9.17261585901557,9.595429363247167,0.07636198801696464,0.07328086973830675,4.028717658184468,21,2018-01-03,ETS,30
6.094512328017871,6.9099876084235134,0.06007720780329167,0.05784735012465698,2.9245123789822687,22,2018-11-14,ETS,30
11.831742387523867,15.96597991806331,0.09881114751880384,0.10694172341349889,5.832375139244092,23,2019-09-27,ETS,30
7.712730081087805,9.788830989834931,0.06448488510847186,0.06627234036057167,4.08856065977234,24,2020-08-11,ETS,30
25.095928753103518,29.501125047354897,0.1354300598739073,0.14900997324161794,14.672068951653518,25,2021-06-23,ETS,30
8.379430771200116,10.215702268785297,0.0372773746593536,0.03780572552016435,4.266852291853435,26,2022-05-04,ETS,30
9.510916571603822,11.226314252030058,0.05000986455575895,0.051636085124729655,4.2418121413269025,27,2023-03-16,ETS,30
13.46329759182594,20.597034440449796,0.06218595414808193,0.06660529511386275,5.517008410115811,28,2024-01-26,ETS,30
38.81814821990741,52.869280765430275,0.09913737101385363,0.10862097451082854,13.660841285147844,29,2024-12-06,ETS,30
27.45958568575002,37.86238278461651,0.07572141060543772,0.0705396993003802,7.643361596407075,30,2025-10-21,ETS,30
4.332107110520534,5.17610050166618,0.044532214800476234,0.04352138745940922,1.397233684855601,1,2000-02-29,ARIMA,30
6.264915030064853,6.8342758015815175,0.10362520669950546,0.09753440880820533,2.243027644383955,2,2001-01-22,ARIMA,30
4.1609450557169,5.278949027824431,0.08295735397397141,0.08855471490148943,1.6426120746654602,3,2001-12-17,ARIMA,30
2.706479101992275,3.6019120687928123,0.04384787009464068,0.04220744673682271,1.1347688290403415,4,2002-11-12,ARIMA,30
2.765873015873014,3.39069103786908,0.04500699213842493,0.04429355033404475,1.5470948635747752,5,2003-10-08,ARIMA,30
9.629662338772516,11.665728657898942,0.1156361740342591,0.1255779259161675,6.5852278484466655,6,2004-09-02,ARIMA,30
6.102366567720104,7.375169376958439,0.06540447696725614,0.0625705384553135,4.208339592268283,7,2005-07-27,ARIMA,30
5.531277752179663,6.868704778174933,0.053323547678052564,0.05556590579273371,4.1493030419527335,8,2006-06-19,ARIMA,30
8.792063492063496,9.460691440887533,0.07732852591555013,0.08090757212429642,6.9030548887841565,9,2007-05-11,ARIMA,30
5.38730158730158,7.720216708859013,0.037972641102799534,0.039416140033949734,3.8590265231732346,10,2008-04-04,ARIMA,30
